Zip,City,State,Region,District
60015,"Deerfield, IL",IL,Central,District #31
60016,"Des Plaines, IL",IL,Central,District #31
60017,"Des Plaines, IL",IL,Central,District #31
60018,"Des Plaines, IL",IL,Central,District #31
60019,"Des Plaines, IL",IL,Central,District #31
60020,"Fox Lake, IL",IL,Central,District #31
60021,"Fox River Grove, IL",IL,Central,District #31
60022,"Glencoe, IL",IL,Central,District #31
60025,"Glenview, IL",IL,Central,District #31
60026,"Glenview, IL",IL,Central,District #31
60029,"Golf, IL",IL,Central,District #31
60030,"Grayslake, IL",IL,Central,District #31
60031,"Gurnee, IL",IL,Central,District #31
60033,"Harvard, IL",IL,Central,District #31
60034,"Hebron, IL",IL,Central,District #31
60035,"Highland Park, IL",IL,Central,District #31
60037,"Fort Sheridan, IL",IL,Central,District #31
60038,"Palatine, IL",IL,Central,District #31
60039,"Crystal Lake, IL",IL,Central,District #31
60040,"Highwood, IL",IL,Central,District #31
60041,"Ingleside, IL",IL,Central,District #31
60042,"Island Lake, IL",IL,Central,District #31
60043,"Kenilworth, IL",IL,Central,District #31
60044,"Lake Bluff, IL",IL,Central,District #31
60045,"Lake Forest, IL",IL,Central,District #31
60046,"Lake Villa, IL",IL,Central,District #31
60047,"Lake Zurich, IL",IL,Central,District #31
60048,"Libertyville, IL",IL,Central,District #31
60049,"Long Grove, IL",IL,Central,District #31
60050,"Mchenry, IL",IL,Central,District #31
60051,"Mchenry, IL",IL,Central,District #31
60053,"Morton Grove, IL",IL,Central,District #31
60055,"Palatine, IL",IL,Central,District #31
60056,"Mount Prospect, IL",IL,Central,District #31
60060,"Mundelein, IL",IL,Central,District #31
60061,"Vernon Hills, IL",IL,Central,District #31
60062,"Northbrook, IL",IL,Central,District #31
60064,"North Chicago, IL",IL,Central,District #31
60065,"Northbrook, IL",IL,Central,District #31
60067,"Palatine, IL",IL,Central,District #31
60068,"Park Ridge, IL",IL,Central,District #31
60069,"Lincolnshire, IL",IL,Central,District #31
60070,"Prospect Heights, IL",IL,Central,District #31
60071,"Richmond, IL",IL,Central,District #31
60072,"Ringwood, IL",IL,Central,District #31
60073,"Round Lake, IL",IL,Central,District #31
60074,"Palatine, IL",IL,Central,District #31
60075,"Russell, IL",IL,Central,District #31
60076,"Skokie, IL",IL,Central,District #31
60077,"Skokie, IL",IL,Central,District #31
60078,"Palatine, IL",IL,Central,District #31
60079,"Waukegan, IL",IL,Central,District #31
60081,"Spring Grove, IL",IL,Central,District #31
60082,"Techny, IL",IL,Central,District #31
60083,"Wadsworth, IL",IL,Central,District #31
60084,"Wauconda, IL",IL,Central,District #31
60085,"Waukegan, IL",IL,Central,District #31
60086,"North Chicago, IL",IL,Central,District #31
60087,"Waukegan, IL",IL,Central,District #31
60088,"Great Lakes, IL",IL,Central,District #31
60089,"Buffalo Grove, IL",IL,Central,District #31
60090,"Wheeling, IL",IL,Central,District #31
60091,"Wilmette, IL",IL,Central,District #31
60093,"Winnetka, IL",IL,Central,District #31
60094,"Palatine, IL",IL,Central,District #31
60095,"Palatine, IL",IL,Central,District #31
60096,"Winthrop Harbor, IL",IL,Central,District #31
60097,"Wonder Lake, IL",IL,Central,District #31
60098,"Woodstock, IL",IL,Central,District #31
60099,"Zion, IL",IL,Central,District #31
60101,"Addison, IL",IL,Central,District #31
60102,"Algonquin, IL",IL,Central,District #31
60103,"Bartlett, IL",IL,Central,District #31
60104,"Bellwood, IL",IL,Central,District #31
60105,"Bensenville, IL",IL,Central,District #31
60106,"Bensenville, IL",IL,Central,District #31
60107,"Streamwood, IL",IL,Central,District #31
60108,"Bloomingdale, IL",IL,Central,District #31
60109,"Burlington, IL",IL,Central,District #31
60110,"Carpentersville, IL",IL,Central,District #31
60111,"Clare, IL",IL,Central,District #31
60112,"Cortland, IL",IL,Central,District #31
60113,"Creston, IL",IL,Central,District #31
60115,"Dekalb, IL",IL,Central,District #31
60116,"Carol Stream, IL",IL,Central,District #31
60117,"Bloomingdale, IL",IL,Central,District #31
60118,"Dundee, IL",IL,Central,District #31
60119,"Elburn, IL",IL,Central,District #31
60120,"Elgin, IL",IL,Central,District #31
60121,"Elgin, IL",IL,Central,District #31
60122,"Carol Stream, IL",IL,Central,District #31
60123,"Elgin, IL",IL,Central,District #31
60124,"Elgin, IL",IL,Central,District #31
60126,"Elmhurst, IL",IL,Central,District #31
60128,"Carol Stream, IL",IL,Central,District #31
60129,"Esmond, IL",IL,Central,District #31
60130,"Forest Park, IL",IL,Central,District #31
60131,"Franklin Park, IL",IL,Central,District #31
60132,"Carol Stream, IL",IL,Central,District #31
60133,"Hanover Park, IL",IL,Central,District #31
60134,"Geneva, IL",IL,Central,District #31
60135,"Genoa, IL",IL,Central,District #31
60136,"Gilberts, IL",IL,Central,District #31
60137,"Glen Ellyn, IL",IL,Central,District #31
60138,"Glen Ellyn, IL",IL,Central,District #31
60139,"Glendale Heights, IL",IL,Central,District #31
60140,"Hampshire, IL",IL,Central,District #31
60141,"Hines, IL",IL,Central,District #31
60142,"Huntley, IL",IL,Central,District #31
60143,"Itasca, IL",IL,Central,District #31
60144,"Kaneville, IL",IL,Central,District #31
60145,"Kingston, IL",IL,Central,District #31
60147,"Lafox, IL",IL,Central,District #31
60148,"Lombard, IL",IL,Central,District #31
60150,"Malta, IL",IL,Central,District #31
60151,"Maple Park, IL",IL,Central,District #31
60152,"Marengo, IL",IL,Central,District #31
60153,"Maywood, IL",IL,Central,District #31
60154,"Westchester, IL",IL,Central,District #31
60155,"Broadview, IL",IL,Central,District #31
60156,"Lake in The Hills, IL",IL,Central,District #31
60157,"Medinah, IL",IL,Central,District #31
60159,"Schaumburg, IL",IL,Central,District #31
60160,"Melrose Park, IL",IL,Central,District #31
60161,"Melrose Park, IL",IL,Central,District #31
60162,"Hillside, IL",IL,Central,District #31
60163,"Berkeley, IL",IL,Central,District #31
60164,"Melrose Park, IL",IL,Central,District #31
60165,"Stone Park, IL",IL,Central,District #31
60168,"Schaumburg, IL",IL,Central,District #31
60169,"Hoffman Estates, IL",IL,Central,District #31
60170,"Plato Center, IL",IL,Central,District #31
60171,"River Grove, IL",IL,Central,District #31
60172,"Roselle, IL",IL,Central,District #31
60173,"Schaumburg, IL",IL,Central,District #31
60174,"Saint Charles, IL",IL,Central,District #31
60175,"Saint Charles, IL",IL,Central,District #31
60176,"Schiller Park, IL",IL,Central,District #31
60177,"South Elgin, IL",IL,Central,District #31
60178,"Sycamore, IL",IL,Central,District #31
60179,"Hoffman Estates, IL",IL,Central,District #31
60180,"Union, IL",IL,Central,District #31
60181,"Villa Park, IL",IL,Central,District #31
60183,"Wasco, IL",IL,Central,District #31
60184,"Wayne, IL",IL,Central,District #31
60185,"West Chicago, IL",IL,Central,District #31
60186,"West Chicago, IL",IL,Central,District #31
60187,"Wheaton, IL",IL,Central,District #31
60188,"Carol Stream, IL",IL,Central,District #31
60189,"Wheaton, IL",IL,Central,District #31
60190,"Winfield, IL",IL,Central,District #31
60191,"Wood Dale, IL",IL,Central,District #31
60192,"Hoffman Estates, IL",IL,Central,District #31
60193,"Schaumburg, IL",IL,Central,District #31
60194,"Schaumburg, IL",IL,Central,District #31
60195,"Schaumburg, IL",IL,Central,District #31
60196,"Schaumburg, IL",IL,Central,District #31
60197,"Carol Stream, IL",IL,Central,District #31
60199,"Carol Stream, IL",IL,Central,District #31
60201,"Evanston, IL",IL,Central,District #31
60202,"Evanston, IL",IL,Central,District #31
60203,"Evanston, IL",IL,Central,District #31
60204,"Evanston, IL",IL,Central,District #31
60208,"Evanston, IL",IL,Central,District #31
60209,"Evanston, IL",IL,Central,District #31
60301,"Oak Park, IL",IL,Central,District #31
60302,"Oak Park, IL",IL,Central,District #31
60303,"Oak Park, IL",IL,Central,District #31
60304,"Oak Park, IL",IL,Central,District #31
60305,"River Forest, IL",IL,Central,District #31
60399,"Wood Dale, IL",IL,Central,District #31
60401,"Beecher, IL",IL,Central,District #31
60402,"Berwyn, IL",IL,Central,District #31
60403,"Crest Hill, IL",IL,Central,District #31
60404,"Shorewood, IL",IL,Central,District #31
60406,"Blue Island, IL",IL,Central,District #31
60407,"Braceville, IL",IL,Central,District #31
60408,"Braidwood, IL",IL,Central,District #31
60409,"Calumet City, IL",IL,Central,District #31
60410,"Channahon, IL",IL,Central,District #31
60411,"Chicago Heights, IL",IL,Central,District #31
60412,"Chicago Heights, IL",IL,Central,District #31
60415,"Chicago Ridge, IL",IL,Central,District #31
60416,"Coal City, IL",IL,Central,District #31
60417,"Crete, IL",IL,Central,District #31
60419,"Dolton, IL",IL,Central,District #31
60420,"Dwight, IL",IL,Central,District #31
60421,"Elwood, IL",IL,Central,District #31
60422,"Flossmoor, IL",IL,Central,District #31
60423,"Frankfort, IL",IL,Central,District #31
60424,"Gardner, IL",IL,Central,District #31
60425,"Glenwood, IL",IL,Central,District #31
60426,"Harvey, IL",IL,Central,District #31
60428,"Markham, IL",IL,Central,District #31
60429,"Hazel Crest, IL",IL,Central,District #31
60430,"Homewood, IL",IL,Central,District #31
60431,"Joliet, IL",IL,Central,District #31
60432,"Joliet, IL",IL,Central,District #31
60433,"Joliet, IL",IL,Central,District #31
60434,"Joliet, IL",IL,Central,District #31
60435,"Joliet, IL",IL,Central,District #31
60436,"Joliet, IL",IL,Central,District #31
60438,"Lansing, IL",IL,Central,District #31
60439,"Lemont, IL",IL,Central,District #31
60440,"Bolingbrook, IL",IL,Central,District #31
60441,"Lockport, IL",IL,Central,District #31
60442,"Manhattan, IL",IL,Central,District #31
60443,"Matteson, IL",IL,Central,District #31
60444,"Mazon, IL",IL,Central,District #31
60445,"Midlothian, IL",IL,Central,District #31
60446,"Romeoville, IL",IL,Central,District #31
60447,"Minooka, IL",IL,Central,District #31
60448,"Mokena, IL",IL,Central,District #31
60449,"Monee, IL",IL,Central,District #31
60450,"Morris, IL",IL,Central,District #31
60451,"New Lenox, IL",IL,Central,District #31
60452,"Oak Forest, IL",IL,Central,District #31
60453,"Oak Lawn, IL",IL,Central,District #31
60454,"Oak Lawn, IL",IL,Central,District #31
60455,"Bridgeview, IL",IL,Central,District #31
60456,"Hometown, IL",IL,Central,District #31
60457,"Hickory Hills, IL",IL,Central,District #31
60458,"Justice, IL",IL,Central,District #31
60459,"Burbank, IL",IL,Central,District #31
60461,"Olympia Fields, IL",IL,Central,District #31
60462,"Orland Park, IL",IL,Central,District #31
60463,"Palos Heights, IL",IL,Central,District #31
60464,"Palos Park, IL",IL,Central,District #31
60465,"Palos Hills, IL",IL,Central,District #31
60466,"Park Forest, IL",IL,Central,District #31
60467,"Orland Park, IL",IL,Central,District #31
60468,"Peotone, IL",IL,Central,District #31
60469,"Posen, IL",IL,Central,District #31
60471,"Richton Park, IL",IL,Central,District #31
60472,"Robbins, IL",IL,Central,District #31
60473,"South Holland, IL",IL,Central,District #31
60474,"South Wilmington, IL",IL,Central,District #31
60475,"Steger, IL",IL,Central,District #31
60476,"Thornton, IL",IL,Central,District #31
60477,"Tinley Park, IL",IL,Central,District #31
60478,"Country Club Hills, IL",IL,Central,District #31
60480,"Willow Springs, IL",IL,Central,District #31
60481,"Wilmington, IL",IL,Central,District #31
60482,"Worth, IL",IL,Central,District #31
60483,"Tinley Park, IL",IL,Central,District #31
60484,"University Park, IL",IL,Central,District #31
60487,"Tinley Park, IL",IL,Central,District #31
60490,"Bolingbrook, IL",IL,Central,District #31
60491,"Homer Glen, IL",IL,Central,District #31
60499,"Bedford Park, IL",IL,Central,District #31
60501,"Summit Argo, IL",IL,Central,District #31
60502,"Aurora, IL",IL,Central,District #31
60503,"Aurora, IL",IL,Central,District #31
60504,"Aurora, IL",IL,Central,District #31
60505,"Aurora, IL",IL,Central,District #31
60506,"Aurora, IL",IL,Central,District #31
60507,"Aurora, IL",IL,Central,District #31
60510,"Batavia, IL",IL,Central,District #31
60511,"Big Rock, IL",IL,Central,District #31
60512,"Bristol, IL",IL,Central,District #31
60513,"Brookfield, IL",IL,Central,District #31
60514,"Clarendon Hills, IL",IL,Central,District #31
60515,"Downers Grove, IL",IL,Central,District #31
60516,"Downers Grove, IL",IL,Central,District #31
60517,"Woodridge, IL",IL,Central,District #31
60519,"Eola, IL",IL,Central,District #31
60520,"Hinckley, IL",IL,Central,District #31
60521,"Hinsdale, IL",IL,Central,District #31
60522,"Hinsdale, IL",IL,Central,District #31
60523,"Oak Brook, IL",IL,Central,District #31
60525,"La Grange, IL",IL,Central,District #31
60526,"La Grange Park, IL",IL,Central,District #31
60527,"Willowbrook, IL",IL,Central,District #31
60530,"Lee, IL",IL,Central,District #31
60532,"Lisle, IL",IL,Central,District #31
60534,"Lyons, IL",IL,Central,District #31
60536,"Millbrook, IL",IL,Central,District #31
60537,"Millington, IL",IL,Central,District #31
60538,"Montgomery, IL",IL,Central,District #31
60539,"Mooseheart, IL",IL,Central,District #31
60540,"Naperville, IL",IL,Central,District #31
60541,"Newark, IL",IL,Central,District #31
60542,"North Aurora, IL",IL,Central,District #31
60543,"Oswego, IL",IL,Central,District #31
60544,"Plainfield, IL",IL,Central,District #31
60545,"Plano, IL",IL,Central,District #31
60546,"Riverside, IL",IL,Central,District #31
60550,"Shabbona, IL",IL,Central,District #31
60553,"Steward, IL",IL,Central,District #31
60554,"Sugar Grove, IL",IL,Central,District #31
60555,"Warrenville, IL",IL,Central,District #31
60556,"Waterman, IL",IL,Central,District #31
60558,"Western Springs, IL",IL,Central,District #31
60559,"Westmont, IL",IL,Central,District #31
60560,"Yorkville, IL",IL,Central,District #31
60561,"Darien, IL",IL,Central,District #31
60563,"Naperville, IL",IL,Central,District #31
60564,"Naperville, IL",IL,Central,District #31
60565,"Naperville, IL",IL,Central,District #31
60566,"Naperville, IL",IL,Central,District #31
60567,"Naperville, IL",IL,Central,District #31
60568,"Aurora, IL",IL,Central,District #31
60572,"Aurora, IL",IL,Central,District #31
60585,"Plainfield, IL",IL,Central,District #31
60586,"Plainfield, IL",IL,Central,District #31
60598,"Aurora, IL",IL,Central,District #31
60599,"Fox Valley, IL",IL,Central,District #31
60706,"Harwood Heights, IL",IL,Central,District #31
60707,"Elmwood Park, IL",IL,Central,District #31
60712,"Lincolnwood, IL",IL,Central,District #31
60714,"Niles, IL",IL,Central,District #31
60803,"Alsip, IL",IL,Central,District #31
60804,"Cicero, IL",IL,Central,District #31
60805,"Evergreen Park, IL",IL,Central,District #31
60827,"Riverdale, IL",IL,Central,District #31
60901,"Kankakee, IL",IL,Central,District #31
60910,"Aroma Park, IL",IL,Central,District #31
60911,"Ashkum, IL",IL,Central,District #31
60912,"Beaverville, IL",IL,Central,District #31
60913,"Bonfield, IL",IL,Central,District #31
60914,"Bourbonnais, IL",IL,Central,District #31
60915,"Bradley, IL",IL,Central,District #31
60917,"Buckingham, IL",IL,Central,District #31
60919,"Cabery, IL",IL,Central,District #31
60920,"Campus, IL",IL,Central,District #31
60922,"Chebanse, IL",IL,Central,District #31
60927,"Clifton, IL",IL,Central,District #31
60928,"Crescent City, IL",IL,Central,District #31
60929,"Cullom, IL",IL,Central,District #31
60930,"Danforth, IL",IL,Central,District #31
60931,"Donovan, IL",IL,Central,District #31
60934,"Emington, IL",IL,Central,District #31
60935,"Essex, IL",IL,Central,District #31
60938,"Gilman, IL",IL,Central,District #31
60940,"Grant Park, IL",IL,Central,District #31
60941,"Herscher, IL",IL,Central,District #31
60944,"Hopkins Park, IL",IL,Central,District #31
60945,"Iroquois, IL",IL,Central,District #31
60946,"Kempton, IL",IL,Central,District #31
60950,"Manteno, IL",IL,Central,District #31
60951,"Martinton, IL",IL,Central,District #31
60953,"Milford, IL",IL,Central,District #31
60954,"Momence, IL",IL,Central,District #31
60955,"Onarga, IL",IL,Central,District #31
60956,"Papineau, IL",IL,Central,District #31
60958,"Pembroke Township, IL",IL,Central,District #31
60959,"Piper City, IL",IL,Central,District #31
60961,"Reddick, IL",IL,Central,District #31
60964,"Saint Anne, IL",IL,Central,District #31
60966,"Sheldon, IL",IL,Central,District #31
60967,"Stockland, IL",IL,Central,District #31
60968,"Thawville, IL",IL,Central,District #31
60969,"Union Hill, IL",IL,Central,District #31
60970,"Watseka, IL",IL,Central,District #31
60974,"Woodland, IL",IL,Central,District #31
61006,"Ashton, IL",IL,Central,District #31
61012,"Capron, IL",IL,Central,District #31
61068,"Rochelle, IL",IL,Central,District #31
61318,"Compton, IL",IL,Central,District #31
61353,"Paw Paw, IL",IL,Central,District #31
60290,"Chicago, IL",IL,Central,District #31
60601,"Chicago, IL",IL,Central,District #31
60602,"Chicago, IL",IL,Central,District #31
60603,"Chicago, IL",IL,Central,District #31
60604,"Chicago, IL",IL,Central,District #31
60605,"Chicago, IL",IL,Central,District #31
60606,"Chicago, IL",IL,Central,District #31
60607,"Chicago, IL",IL,Central,District #31
60608,"Chicago, IL",IL,Central,District #31
60609,"Chicago, IL",IL,Central,District #31
60610,"Chicago, IL",IL,Central,District #31
60611,"Chicago, IL",IL,Central,District #31
60612,"Chicago, IL",IL,Central,District #31
60613,"Chicago, IL",IL,Central,District #31
60614,"Chicago, IL",IL,Central,District #31
